id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
17042,1994.0,Lamerica,116,7.6,Gianni Amelio,Gianni Amelio-Andrea Porporati-Alessandro Sermoneta,Alia Film-Cecchi Gori Group Tiger Cinematografica-Arena Films-Rai 1-Canal+-Vega Film-Centre National de la Cinématographie (CNC)-Eurimages,Drama,"Two Italian racketeers come to Albania just after the fall of the communists to set up a fictive firm and pocket the grants. They need a stooge. They choose an old one in a jail : Spiro. But the youngest italian, Gino, once alone with Spiro, encounter a few problems. Far from his roots, loosing his identity in deep Albania, he begins to change..."
17043,2001.0,Sakura Wars: The Movie,80,5.6,Mitsuru Hongo,Ohji Hiroi-Wendee Lee-Mitsuru Hongo,Animate Film-Bandai Visual Company-Chara-Ani-Imagica-Kadokawa Shoten Publishing Co.-King's International Multimedia Co-Piggy-Production I.G.-Production I.G.-Radix-Rentrak Japan K.K.-Sega,Animation-Action-Adventure-Sci-Fi,"Following in the aftermath of a terrible Demon-Human war, turn of the century Japan is preparing a new fighting force in case the demons decide to return. A squadron of giant robots are built to be controlled by the spirit of the pilot, but it is discovered that the only people with sufficient spirit are young women. After recruiting a team of youths from around the world, the Japanese government decides to keep them a secret by disguising them as a theater troupe, thus requiring them to spend as much time memorizing Shakespeare as they do on military training."
17044,1995.0,Rough Magic,104,5.6,Clare Peploe,James Hadley Chase-Robert Mundi-William Brookfield,Union Générale Cinématographique (UGC)-Recorded Picture Company (RPC),Comedy-Drama-Romance-Fantasy,"Set in the 1950s, Rough Magic tells the story of what happens when a pretty apprentice magician goes to Mexico to escape her fiancé, a wealthy politician, and to find a Mayan shaman who will teach her ancient principles of magic. She is being trailed by a detective hired by her fiancé. He's a former photojournalist traumatized by what he saw in Hiroshima. The photojournalist joins her in the search for the Mayan shaman, and falls in love with her; the feeling is not reciprocated. When she finds the shaman, she drinks a potion which empowers her to do magic. The potion has life-changing effects on her and her relationship with her companion. They have strange experiences which are brought about by magic."
17045,2004.0,Belonging,96,7.1,Christopher Menaul,Stevie Davies-Alan Plater,The Producers Films,Drama,
17046,2004.0,Thomas & Friends: Thomas & His Friends Get Along,,,,,,,
17047,1996.0,If Lucy Fell,92,4.9,Eric Schaeffer,Eric Schaeffer-Tony Spiridakis-Eric Schaeffer,Motion Picture Corporation of America-TriStar Pictures,Comedy-Romance,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge."
17048,1996.0,Dentist,92,5.2,Brian Yuzna,Dennis Paoli-Stuart Gordon-Charles Finch,Image Organization-Trimark Pictures,Horror,"Dr. Feinstone has everything, a beautiful wife and a successful career in dentistry, but, when he discovers his wife in an affair, he realizes that behind every clean, white surface lies the stench of decay. Having gone insane, he enacts cruel dental torture on his patients."
17049,2004.0,Crunch: Burn and Firm Pilates,,,,,,,
17050,1985.0,Return to Oz,113,6.8,Walter Murch,Walter Murch-Gill Dennis-L. Frank Baum,BMI (No. 9) Ltd.-Oz Productions Ltd.-Silver Screen Partners II-Walt Disney Pictures-Walt Disney Productions,Adventure-Family-Fantasy-Horror-Mystery,"Dorothy Gale has recently come home to Kansas from the Land of Oz is now almost back to perfect health since the incident of the tornado, only she cannot get that wonderful place out of her head. She frequently talks about it and cannot get any sleep at night. Aunt Em worries about her health/well-being. Thinking that she is suffering delusional depression and acute insomnia, she decides to take her to see a special doctor in another town. While he tries to treat her with electro-shock treatment and take those nasty dreams away from her head, she is rescued by a mysterious girl who leads her back to Oz for a new adventure."
17051,1998.0,Montana,96,6.4,Jennifer Leitzes,Erich Hoeber-Jon Hoeber,Initial Entertainment Group-No Bones Productions-Zeta Entertainment,Action-Comedy-Crime-Drama,"Claire is a tough gang member that has to find the Boss' mistress, Kitty, who ran away from him. She is accompanied by Boss' trigger-happy son Jimmy. Claire's colleague gangster Nick is terminally ill and cancer starts to take over him."
17052,1977.0,Best of The Muppet Show: Elton John / Julie Andrews / Gene Kelly,,,,,,,
17053,2000.0,Nurse Betty,110,6.2,Neil LaBute,John C. Richards-John C. Richards-James Flamberg,Gramercy Pictures (I)-Pacifica Film-Propaganda Films-ab'-strakt pictures-IMF Internationale Medien und Film GmbH & Co. Produktions KG,Comedy-Crime-Drama-Romance,"A Kansas City waitress with dreams of becoming a nurse becomes delusional after seeing her no-good car salesman husband murdered. Becoming delusional from shock, she becomes convinced that she is the former fiancée of her soap opera idol. What she also believes is that the soap opera is real and goes to LA to find the hospital where he works as a cardiologist. Meanwhile, her husband's murderers are searching for the drugs stolen by her husband and, as luck would have it, they are stored in the trunk of the car she drove off in. Freeman, an aging hit man planning his retirement after this job, also becomes delusional about the woman he is tracking."
17054,1993.0,Even Cowgirls Get the Blues,95,4.3,Gus Van Sant,Tom Robbins-Gus Van Sant,New Line Cinema-Fourth Vision,Comedy-Drama-Romance-Western,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the Countess"" (Sir John Hurt), sends her to his ranch in California to shoot a commercial, set against the background of mating whooping cranes. There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty ranch. The cowgirls take command of the ranch from the Countess and drug the cranes with peyote. The Police besiege the ranch."
17055,2004.0,The Magic School Bus: Super Sports Fun,,,,,,,
17056,1979.0,The North Avenue Irregulars,100,6.8,Bruce Bilson,Don Tait-Albert Fay Hill,Walt Disney Productions,Action-Comedy-Crime-Family,"When crooks set up operations in a traditional town, a minister and a group of church ladies are willing to do anything, no matter how wacky, to get them out."
17057,1989.0,Always,122,6.4,Steven Spielberg,Jerry Belson-Dalton Trumbo-Frederick Hazlitt Brennan,Universal Pictures-United Artists-Amblin Entertainment-U-Drive Productions,Fantasy-Romance,"Pete Sandich and buddy Al Yackey are daredevil aerial forest-fire fighters. Pete finds True Love with Dorinda but won't give up the job. When he takes one risk too many, Dorinda faces deep grief and cannot easily put her life back together."
17058,1995.0,True Crime,94,5.3,Pat Verducci,Pat Verducci,Trimark Pictures,Crime-Drama-Mystery-Thriller,"Mary Giordano is a bright, intelligent student who goes to a catholic school. She also has an addiction to mystery novels and detective magazines (hence the title of the movie), which inspire her to do her own detective work. When she starts snooping around on the case of a murderer of teenage girls, it gets her in hot water with her mentor Detective Jerry Gunn. But it also starts a team up with police cadet Tony Campbell. The two work together to find the murderer. But the closer Mary gets to solving the murder, the more danger she puts herself in of being the next victim."
17059,1946.0,The Killers: Criterion Collection,,,,,,,
17060,1999.0,The Quarrel,,,,,,,
17061,2003.0,The Last Round: Chuvalo vs. Ali,100,7.5,Joseph Blasioli,Stephen Brunt-Stephen Brunt,National Film Board of Canada (NFB)-CBC Sports,Documentary,
17062,2002.0,Dark Water,101,6.7,Hideo Nakata,Kôji Suzuki-Takashige Ichise-Hideo Nakata,Kadokawa Shoten Publishing Co.-Nippon Television Network-Video Audio Project-Nikkatsu-Office Augusta Co. Ltd.-Oz Company,Drama-Horror-Mystery-Thriller,"In the final stages of a messy divorce, Yoshimi struggles to build a new life for herself and her daughter. Unfortunately, the challenges of single parenting and an ongoing custody battle are further complicated when they move into an apartment plagued by mysterious water leaks and haunted by the apparition of a little girl."
17063,2000.0,The Crocodile Hunter,,7.9,,,Animal Planet-Discovery Channel Pictures-The Best Picture Show Company,Adventure-Documentary,
17064,1984.0,Dune,137,6.6,David Lynch,Frank Herbert-David Lynch,Dino De Laurentiis Company-Estudios Churubusco Azteca S.A.,Action-Adventure-Sci-Fi,"In the distant year of 10191, all the planets of the known Universe are under the control of Padishah Emperor Shaddam IV and the most important commodity in the Universe is a substance called the spice ""MELANGE"" which is said to have the power of extending life, expanding the consciousness and even to ""fold space"" ; being able to travel to any distance without physically moving. This spice ""MELANGE"" is said to only be produced in the desert planet of Arrakis, where the FREMEN people have the prophecy of a man who will lead them to true freedom. This ""desert planet""of Arrakis is also known as DUNE. A secret report of the space ""GUILD"" talks about some circumstances and plans that could jeopardize the production of ""SPICE"" with four planets involved: ARRAKIS, CALADAN, GIEDI PRIME and KAITAIN, a world at least visually very alike to Earth and house of the Emperor of the known Universe. The ""GUILD"" sends a third stage navigator to KAITAIN to ask details from the Emperor and to demand him the killing of young Paul Atreides, son of the Duke Leto Atreides of CALADAN."
17065,1992.0,Forbidden Homework,80,5.5,Jaime Humberto Hermosillo,Jaime Humberto Hermosillo,Clasa Films Mundiales,Comedy-Drama,"A student needs to deliver a short film as a homework, which has to be shot in just one sequence. He writes an erotic scene and invites an older woman to act in his project ¿The problem? The older woman is not just a friend, is a very close relative."
17066,1975.0,Let's Do It Again,110,6.9,Sidney Poitier,Richard Wesley-Timothy March,First Artists-Verdon Productions Limited-Warner Bros.,Action-Comedy-Crime,"Clyde Williams and Billy Foster are a couple of blue-collar workers in Atlanta who have promised to raise funds for their fraternal order, the Brothers and Sisters of Shaka. However, their method for raising the money involves travelling to New Orleans and rigging a boxing match. Using hypnotism, they turn the scrawny underdog into a super-confident fighting machine. They bet heavily on him, he wins easily, and they return to Atlanta with their money. All is fine until the gangsters conned by these two figure out what happened show up in Atlanta with a grudge. Now Williams and Foster have to rig the fight again so the gangsters can get their money back or they'll be killed. Can they do it again...?"
