id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
2936,1963,Kingdom of Crooked Mirrors,75,7.4,Aleksandr Rou,Lev Arkadyev-Vitali Gubarev-Vitali Gubarev,Kinostudiya imeni M. Gorkogo-Vtoroe Tvorcheskoe Obedinenie,Family-Fantasy,"Olya steps through the mirror into the Kingdom of Crooked Mirrors where Yalo resides. The kingdom, under the rule of King Yagupop LXXVII (reverse of Popugay, meaning parrot) produces crooked mirrors that brainwash its people through subtle changes in reality."
2937,1987,The Gate,85,6.0,Tibor Takács,Michael Nankin,New Century Entertainment Corporation-The Vista Organisation-Alliance Entertainment-Gate Productions,Fantasy-Horror,"Two young boys accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the two kids struggle to overcome a nightmarish hell that literally begins to take over the Earth."
2938,1994,The Best of Friends: Season 1,,,,,,,
2939,2004,Michael Moore Hates America,125,5.0,Michael Wilson,Michael Wilson,Hillstrom Entertainment-MMHA Productions-XRAY Entertainment,Documentary,"Michael Moore Hates America is a documentary that forces audiences to rethink the genre. It challenges conventional wisdom and takes on the top documentary filmmaker of all time. Join Mike Wilson as he travels from coast to coast in search of the American Dream, and chases down Michael Moore in an effort to figure out why the two have such different visions of America."
2940,1999,Existenz,97,6.8,David Cronenberg,David Cronenberg,Dimension Films-Alliance Atlantis Communications-Canadian Television Fund-Natural Nylon Entertainment-Serendipity Point Films-The Harold Greenberg Fund-The Movie Network-Téléfilm Canada-Union Générale Cinématographique,Horror-Sci-Fi-Thriller,"Allegra Geller, the leading game designer in the world, is testing her new virtual reality game, eXistenZ with a focus group. As they begin, she is attacked by a fanatic assassin employing a bizarre organic gun. She flees with a young marketing trainee, Ted Pikul, who is suddenly assigned as her bodyguard. Unfortunately, her pod, an organic gaming device that contains the only copy of the eXistenZ game program, is damaged. To inspect it, she talks Ted into accepting a gameport in his own body so he can play the game with her. The events leading up to this, and the resulting game lead the pair on a strange adventure where reality and their actions are impossible to determine from either their own or the game's perspective."
2941,1932,Love Me Tonight,104,7.7,Rouben Mamoulian,Samuel Hoffenstein-George Marion Jr.-Waldemar Young,Paramount Pictures,Comedy-Musical-Romance,"When Parisienne tailor Maurice Courtelin learns that one of his aristocratic clients, the Viscount Gilbert de Varèze, is a deadbeat who never pays for the merchandise he acquires, he heads off to try and collect what is owed to him. He gets little in the way of cash from the Viscount who is desperate that his uncle, the Duke D'Artelines not learn of his debts. He suggests that Maurice spend a little time at the chateau until the money can be found. The Duke takes an immediate liking to Maurice - who's been introduced as a Baron - but that's not the case for the Princess Jeanette who, after an encounter with him him on the road earlier that day. Over time Jeannette falls in love with him"
2942,1999,Friends: Season 6,,,,,,,
2943,1999,Battle Athletes Victory: Vol. 6: Willpower,,,,,,,
2944,1994,Hoop Dreams,170,8.3,Steve James,Steve James-Frederick Marx,KTCA Minneapolis-Kartemquin Films,Documentary-Drama-Sport,"This documentary follows two young African-Americans through their high school years as they perfect their skills in basketball in the hopes of getting a college scholarship and eventually play in the NBA. Arthur Agee and William Gates both show great potential and are are actively recruited as they look to enter high school. They start off at the same high school but unable to pay an unexpected bill for tuition fees, Arthur has to withdraw and go to the local public high school. The film follows them through their four years of high school and their trials and tribulations: injuries, slumps and the never ending battle to maintain their grades. Through it all, their hoop dreams continue."
2945,1979,10,122,6.0,Blake Edwards,Blake Edwards,Geoffrey Productions-Orion Pictures,Comedy-Romance,"Forty-two year old famed composer/playwright George Webber is going through a midlife crisis. He is seriously dating thirty-eight year old actress/singer Samantha Taylor, who he loves, although he admits their connection is more intellectual than it is emotional. She, in turn, loves him, despite barely tolerating his often infantile behavior. This behavior includes spying on a neighbor's sexual encounters with a wide array of women, this spying about which the neighbor knows, as he does it himself. Driving one day, George spots a young woman who he believes is the most beautiful creature he's ever seen - an ""eleven"" on a scale of ten, tens which he didn't believe existed before her. Beyond the fact that she is probably half his age, a problem with George's infatuation is that she is just off to her own wedding. George and Sam's relationship takes a hit with an argument which is further exacerbated by a series of misunderstandings. As such, George decides to pursue the woman of his dreams with all his energy. He learns her name is Jenny Miles, now married Jenny Hanley, and he is able to follow her to a Mexican resort where she and her husband David Hanley are honeymooning. In his pursuit of Jenny, his encounter with a lonely woman named Mary Lewis who is vacationing at the resort, and his discussions with his gay lyricist Hugh concerning his relationship with his much younger trophy husband Larry, George may come to a clearer picture of what he is doing in Mexico, and how he truly feels about Sam."
2946,2004,Mary Magdalene: The Hidden Apostle,,,,,,,
2947,2005,Rugrats All Grown Up: Dude,,,,,,,
2948,1998,Razor Blade Smile,102,4.8,Jake West,Jake West,Palm Pictures-Manga Live-Bestalk Films-Eye Deal Image,Horror,"A 19th century woman, who has become one of the undead, acts as a hired killer in modern times. When she starts knocking off part of the elite businessmen, ""The Illuminati"", who secretly are taking over business and the government, she becomes the target of a hired Scotland Yard detective. Of course, the head of ""The Illuminati"" is the vampire who first gave her immortality."
2949,1998,Polish Wedding,105,5.4,Theresa Connelly,Theresa Connelly,Addis Wechsler Pictures-Lakeshore Entertainment,Comedy-Drama-Romance,"The film centers on a big Polish family. Jadzia is the mother and the ruler of the Pzoniak family (she has five children). Though she's happily married to Bolek, she is also having a long-time affair with Roman. Her young daughter Hala is having an affair with neighbour cop Russell and becomes pregnant by him. Russell is pressed hard to marry Hala."
2950,1957,Dr. Seuss' The Cat in the Hat,,,,,,,
2951,1996,Normal Life,101,6.3,John McNaughton,Peg Haller-Bob Schneider,Fine Line Features-New Line Cinema-Normal Life Productions-Spelling Entertainment,Crime-Drama,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money, Pam is big spender and their marriage is constantly troublesome with the financial situation getting worse and worse. The biggest blow comes after Chris loses his job. In the desperate situation Chris decides to use his police skills to rob banks."
2952,1986,Tai-Pan,127,5.6,Daryl Duke,John Briley-James Clavell-Stanley Mann,De Laurentiis Entertainment Group,Adventure,"Tai-Pan is Chinese for ""supreme leader"". This is the man with real power to his hands. And such a Tai-Pan is Dirk Struan who is obsessed by his plan to make Hong Kong the ""jewel in the crown of her British Majesty"". In 1841 he achieves his goal but he has many enemies who try to destroy his plans. Will they succeed?"
2953,1987,Moonstruck,102,7.1,Norman Jewison,John Patrick Shanley,Metro-Goldwyn-Mayer (MGM)-Star Partners,Comedy-Drama-Romance,"No sooner does Italian-American widow Loretta accept a marriage proposal from her doltish boyfriend, Johnny, then she finds herself falling for his younger brother, Ronny. She tries to resist, but Ronny lost his hand in an accident he blames on his brother, and has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls deeper in love, she comes to learn that she's not the only one in her family with a secret romance."
2954,1982,My Favorite Year,92,7.4,Richard Benjamin,Norman Steinberg-Dennis Palumbo-Dennis Palumbo,Metro-Goldwyn-Mayer (MGM)-Brooksfilms,Comedy-Drama,"Benjy Stone is the junior writer on the top rated variety/comedy show, in the mid 50s (the early years). Its a new medium and the rules were not fully established. Alan Swann, an Erol Flynn type actor with a drinking problem is to be that weeks guest star. When King Kaiser, the headliner wants to throw Swann off the show, Benjy makes a pitch to save his childhood hero, and is made Swann's babysitter. On top of this, a union boss doesn't care for Kaiser's parody of him and has plans to stop the show."
2955,1991,The Commitments,118,7.6,Alan Parker,Roddy Doyle-Dick Clement-Ian La Frenais,Beacon Communications-Beacon Pictures-Dirty Hands Productions-First Film Company,Comedy-Drama-Music,"Funny, musical and occasionally dramatic, this is the story of tumultuous rise and fall of a Dublin Soul band, The Commitments. Managed by Jimmy Rabbitte, an unemployed wheeler and dealer with a vision to create ""The Worlds Hardest Working Band""."
