id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
1373,1993,The Program,112,6.4,David S. Ward,David S. Ward-Aaron Latham,Touchstone Pictures-The Samuel Goldwyn Company,Action-Drama-Romance-Sport,A college football coach is told by his bosses that unless they do better this season it could be his last. To bolster the team he recruits a talented tail back. A female student is assigned to help him assimilate with college life and that includes doing his studies because he spent his whole life just playing football. And he finds himself attracted to her and she already has a boyfriend who is also on the team but he might be more concern about losing his position than losing her to him. And the coach has to deal with his other players' situations like the team's quarterback who deals with his father being distant by drinking and it eventually gets him in trouble. And one of the team's defensive players is obviously using steroids but passes the drug tests.
1374,2004,Profile of a Serial Killer,106,6.4,Renny Harlin,Wayne Kramer-Wayne Kramer-Kevin Brodbin,Dimension Films-Intermedia Films-Outlaw Productions-Avenue Pictures-Weed Road Pictures-Mindhunters (UK) Limited-Mindhunters Productie BV-Tonna Oy-Outlaw Victoria Productions Inc.-Egmond Film & Television,Crime-Horror-Mystery-Thriller,"On a remote island, the FBI has a training program for their psychological profiling division, called ""Mindhunters"", used to track down serial killers. The training goes horribly wrong, however, when a group of seven young agents discover that one of them is a serial killer, and is setting about slaying the others. Can the few that are left figure out who the killer is in time?"
1375,2002,Food of Love,112,5.7,Ventura Pons,David Leavitt-Ventura Pons,42nd Street Productions S.L.-Els Films de la Rambla-FFP Media Entertainment-Televisió de Catalunya-Televisión Española-Vía Digital,Drama-Music-Romance,"Paul, a handsome and talented music student is employed as the page-turner at one of the world famous pianist Kennington's concerts in San Francisco. Not only is Paul diligent but also extremely attractive, a fact noticed by Kennington and his agent Mansourian, two men at the top of their chosen careers. Kennington and Paul meet again in Barcelona, where the boy is on holiday with his mother, Pamela, who is trying to get over her husband leaving her. Paul and Kennington fall in love but this has very different implications for both men. Kennington rushes back home escaping from commitment. Pamela, meanwhile, begins to recover her self-confidence but Paul is no longer a child. Back in the United States Paul learns that his musical career is not going to progress as desired; he simply is not talented enough. Paul and Pamela will learn through their living experience how to build a deeper relationship."
1376,2004,The Vicar of Dibley: 10th Anniversary Specials,,,,,,,
1377,1958,The Bat / House on Haunted Hill,,,,,,,
1378,2003,Breakthru Pilates Sculpt,,,,,,,
1379,2003,Dancing to New Orleans,,,,,,,
1380,1991,Mobile Suit Gundam: F91: The Motion Picture,,,,,,,
1381,1995,Mouth to Mouth,106,6.7,Manuel Gómez Pereira,Manuel Gómez Pereira-Juan Luis Iborra-Joaquín Oristrell,Bocaboca Producciones-Sociedad General de Televisión-Sogepaq-Star Line TV Productions S.L.,Comedy-Romance,For financial reasons an unemployed aspiring actor works for a phone-sex enterprise. One day he receives a call from the mysterious wife of one of his best clients.
1382,2005,Jet Li and the Legend of Wong Fei Hung: Unconquered / Tiger of Canton / Southern Fist Kung Fu,,,,,,,
1383,1998,God.com,87,5.9,Kai-Ming Lai,Kai Keung Lai-Kai-Ming Lai,,Crime-Mystery-Thriller,
1384,1973,Walking Tall,125,7.0,Phil Karlson,Mort Briskin-Stephen Downing-John Michael Hayes,Bing Crosby Productions,Action-Biography-Crime-Drama-Thriller,"A surprise hit when it premiered, Walking Tall carried the theme of one man standing up for his sense of right and wrong. Selmer, a small town in southwest Tennessee, served as the authentic background for the bio-pic of the heroic southern Sheriff. Joe Don Baker did an admirable job with the role, and the hugely violent film was a surprise hit. Former Sheriff Pusser himself was set to potray himself in the sequel, but he died in a car crash as he as returning from his contract signing in California. The sequel was filmed using Swedish actor Bo Swensen, and a Final Chapter triquel told of Pussers' demise. While the Walking Tall franchise will never be on any list of Classic Film, the original is a great slice of Americana, Circa '70s. It made Bakers' career and perhaps kicked the 'southsploutation' genre of that decade into gear."
1385,1972,Greaser's Palace,91,6.1,Robert Downey Sr.,Robert Downey Sr.,Greaser's Palace Ltd.,Comedy-Western,"A parable based on the life of Christ. This ain't your father's Bible story, full of references about the destruction of the world through massive constipation and a New Mexican setting."
1386,2002,Video Visits: China,,,,,,,
1387,1999,The Girl Next Door,82,6.2,Christine Fugate,Mel Frohman-Russ Firestone-Mel Frohman,Berns Brothers Productions-Cafe Sisters Productions,Documentary,"A documentary about the rise to fame of adult movie star Stacy Valentine. Starting out as an under-confident woman pushed into entering a Hustler Magazine contest by her domineering husband, Stacy quickly became more sure of herself after winning the contest, dumping the husband, and embarking upon a remarkably successful career in the unconventional field of hardcore porn movies. Although having attained a fair measure of success, her life is still not without disappointements, as her past has made it difficult for her to drop her emotional barriers and share a completely trusting relationship with others."
1388,1983,Spring Symphony,103,6.2,Peter Schamoni,Peter Schamoni,Allianz Filmproduktion-Berliner Filmförderung-Peter Schamoni Film-Schweizer Fernsehen-Zweites Deutsches Fernsehen-Österreichischer Rundfunk,Biography-Music,
1389,2003,Baby Neptune: Discovering Water,,7.8,Jim Janicek,Jim Janicek-Len Marino,Janicek Marino Creative,Animation-Family,
1390,2005,Ben Franklin,,,,,,,
1391,1993,Yanni: Live at the Acropolis,,,,,,,
1392,2002,Live From Baghdad,108,7.4,Mick Jackson,Robert Wiener-Robert Wiener-Richard Chapman,HBO Films-Industry Entertainment,Drama-War,"Dramatized version of the story of CNN's Gulf War coverage featuring ""The Boys from Baghdad"": the battle over access, the fight to keep the technology up and running.. and the decision whether to risk their lives behind enemy lines once the bombing starts, in order to get the story of a lifetime."
1393,1998,Mr. Murder,132,5.2,Dick Lowry,Dean R. Koontz-Stephen Tolkin,Elephant Walk Entertainment-Endemol Entertainment-Patchett Kaufman Entertainment-Pro 7,Sci-Fi-Thriller,"A group of scientists are trying to produce the perfect soldier by cloning. The day the clone is born, Marty Stillwater, a mystery novel writer, feels that something strange is going on inside his body and mind. Seven years later, Marty discovers that his double has his same physical appearance but has the personality of a murderer."
1394,1999,Bringing Out the Dead,121,6.8,Martin Scorsese,Joe Connelly-Paul Schrader,De Fina-Cappa-Paramount Pictures-Touchstone Pictures,Drama-Thriller,"An Easter story. Frank is a Manhattan medic, working graveyard in a two-man ambulance team. He's burned out, exhausted, seeing ghosts, especially a young woman he failed to save six months' before, and no longer able to save people: he brings in the dead. We follow him for three nights, each with a different partner: Larry, who thinks about dinner, Marcus, who looks to Jesus, and Tom, who wallops people when work is slow. Frank befriends the daughter of a heart victim he brings in; she's Mary, an ex-junkie, angry at her father but now hoping he'll live. Frank tries to get fired, tries to quit, and keeps coming back, to work and to Mary, in need of his own rebirth."
1395,1963,Charade,113,8.0,Stanley Donen,Peter Stone-Peter Stone-Marc Behm,Universal Pictures-Stanley Donen Films,Comedy-Mystery-Romance-Thriller,"When Regina Lampert's husband, Charles is found alongside a train, murdered, in no time she's left broke, homeless, and with the French police, the American government, and 3 rather insistent men all thinking Regina knows where the money they say Charles stole, is. Gorgeous Audrey Hepburn and debonair Cary Grant sparkle in the film, which has been called 'the best Hitchcock film he never made'. It's fun, suspensful, and stylish. Fall in love with Paris and a wonderful cast in this well-loved Stanley Donen film."
1396,2004,Kaleido Star,25,7.6,Yoshimasa Hiraike-Jun'ichi Satô,Jun'ichi Satô-Reiko Yoshida-Reiko Yoshida,G.D.H.-Gonzo Digimation-Horipro-Medianet,Animation-Short,
1397,2004,Beethoven: The Sound and the Fury,,,,,,,
1398,1999,Dangerous Evidence: The Lori Jackson Story,,5.5,Sturla Gunnarsson,Ellis A. Cohen-Milton J. Shapiro-Sterling Anderson,Brayton-Carlucci Productions-Hearst Entertainment Productions-Hennessey Entertainment,Drama,
1399,1984,1984,113,7.2,Michael Radford,George Orwell-Michael Radford,Umbrella-Rosenblum Films Production-Virgin Benelux-Virgin Schallplatten-Virgin,Drama-Sci-Fi,"In the year 1984, rocket bombs and rats prey on the inhabitants of the crumbling metropolis of London. Far away on the Malabar Front, a seemingly interminable war rages against Eastasia. The Ministry of Truth broadcasts ceaselessly to the population via its inescapable network of telescreens. These devices, which pervade all aspects of peoples' lives, are also capable of monitoring their every word and action. They form part of an elaborate surveillance system used by the Ministry of Love, and its dreaded Agents, the ""Thought Police"", to serve their singular goal: the elimination of ""thoughtcrime"". Winston Smith is a Party worker, part of the vast social caste known as the ""Outer Party"", the rank and file of the sprawling apparatus of government. Winston works in the Records Department of the Ministry of Truth, the section charged with modifying historical news archives for consistency. When by chance, Winston uncovers incontrovertible proof that the Party is lying, he embarks on a journey of self-questioning. In doing so, he becomes a thought-criminal. Winston begins to notice that a young Party member, Julia, is watching him. She wears the distinctive sash of the ultra-zealous Anti-Sex League, and Winston fears that she is an informant. However, to his surprise, she reveals herself as a subversive, and they embark on an illicit and dangerous relationship. This prompts Winston to explore deeper the blur between propaganda and reality. Ultimately, it leads him to O'Brien, a member of the Inner Party who sets Winston on an irreversible course of discovery."
